Sale ID,Date,Order ID,Order,Product,Net sales,Payment type,Credit card,Credit card type,Billing country,Refunds,Net payments,returned_item_rate,product_type,sales_count
15936121667724,2024-06-05T11:36:01-04:00,4858683031692,#31926,chocolate buttercake,120.0,Manual,,,Canada,0.0,120.0,0.05263,Cakes,595
15936279609484,2024-06-05T12:30:10-04:00,4858736279692,#31927,apple pie,33.95,Shopify Payments,Visa,Standard,Canada,0.0,33.95,0.0172,pie,888
15936306413708,2024-06-05T12:39:11-04:00,4858744406156,#31928,6 banana chocolate chunk muffins,21.75,Shopify Payments,Visa,Standard,Canada,0.0,21.75,0.10273,muffin,114
15936318800012,2024-06-05T12:43:54-04:00,4858748665996,#31929,6 cupcakes,98.0,Manual,,,Canada,0.0,196.0,0.05241,Cakes,971
15936318832780,2024-06-05T12:43:54-04:00,4858748665996,#31929,6 cupcakes,98.0,Manual,,,Canada,0.0,196.0,0.05241,Cakes,971
15936405176460,2024-06-05T13:14:32-04:00,4858779828364,#31930,trifle cake,57.6,Manual,,,Canada,0.0,57.6,0.0,Cakes,494
15936467239052,2024-06-05T13:37:01-04:00,4858803224716,#31931,6 hermit cookies,9.5,Shopify Payments,Visa,Standard,Canada,0.0,86.29,0.05,Cookies,69
15936467271820,2024-06-05T13:37:01-04:00,4858803224716,#31931,apple pie,9.5,Shopify Payments,Visa,Standard,Canada,0.0,86.29,0.01652,pie,888
15936467402892,2024-06-05T13:37:01-04:00,4858803224716,#31931,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,86.29,0.01538,,172
15936467206284,2024-06-05T13:37:01-04:00,4858803224716,#31931,lunch box  individual,16.0,Shopify Payments,Visa,Standard,Canada,0.0,86.29,0.00387,Catering,196
15936467370124,2024-06-05T13:37:01-04:00,4858803224716,#31931,charcuterie board,18.0,Shopify Payments,Visa,Standard,Canada,0.0,86.29,0.04046,Savoury,188
15936467304588,2024-06-05T13:37:01-04:00,4858803224716,#31931,whole wheat bread,5.95,Shopify Payments,Visa,Standard,Canada,0.0,86.29,0.01891,Bread,214
15936517439628,2024-06-05T13:54:04-04:00,4858820722828,#31932,vegan chocolate cake,85.0,Manual,,,Canada,0.0,85.0,0.0,Cakes,222
15936546406540,2024-06-05T14:04:33-04:00,4858832355468,#31933,baked fruit tart,77.85,Shopify Payments,Visa,Premium,Canada,0.0,172.85,0.02238,Dessert,275
15936581959820,2024-06-05T14:16:52-04:00,4858845954188,#31934,baileys  coffee cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.04102,Cakes,233
15936655491212,2024-06-05T14:53:49-04:00,4858872070284,#31935,trifle cake,52.0,Shopify Payments,Visa,Standard,Canada,0.0,52.0,0.03797,Cakes,494
15936702185612,2024-06-05T15:11:53-04:00,4858888519820,#31937,chocolate salted caramel cake,52.0,Manual,,,Canada,0.0,52.0,0.03214,Cakes,318
15936706183308,2024-06-05T15:12:25-04:00,4857717588108,#31910,plain cheesecake choice of topping,-40.0,Shopify Payments,Visa,Standard,Canada,0.0,40.0,0.02272,Cakes,164
15936706150540,2024-06-05T15:12:25-04:00,4857717588108,#31910,white chocolate cheesecake  choice of fruit,40.0,Shopify Payments,Visa,Standard,Canada,0.0,40.0,0.00806,Cakes,127
15936721191052,2024-06-05T15:21:36-04:00,4858895794316,#31938,vanilla buttercake,65.0,Shopify Payments,Mastercard,Standard,Canada,0.0,65.0,0.09523,Cakes,1231
15936736854156,2024-06-05T15:30:05-04:00,4858902282380,#31939,chocolate raspberry mousse cake,52.0,Manual,,,Canada,0.0,52.0,0.02836,Cakes,726
15936755171468,2024-06-05T15:38:37-04:00,4858909851788,#31940,confetti cake,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,52.0,0.0147,Cakes,308
15936776765580,2024-06-05T15:47:56-04:00,4858917486732,#31941,delivery charge,11.0,Shopify Payments,American Express,Premium,Canada,0.0,40.43,0.01538,,172
15936776732812,2024-06-05T15:47:56-04:00,4858917486732,#31941,chocolate buttercake,28.0,Shopify Payments,American Express,Premium,Canada,0.0,40.43,0.021,Cakes,595
15936792363148,2024-06-05T15:55:17-04:00,4858922795148,#31942,raspberry pie,9.5,Manual,,,Canada,0.0,9.98,0.02366,pie,413
15936910655628,2024-06-05T16:47:03-04:00,4858963230860,#31943,chocolate buttercake,28.0,Shopify Payments,Visa,Standard,Canada,0.0,28.0,0.021,Cakes,595
15936926318732,2024-06-05T16:52:58-04:00,4858968375436,#31944,chocolate buttercake,135.0,Shopify Payments,Visa,Standard,Canada,0.0,175.0,0.0,,595
15936937099404,2024-06-05T16:56:09-04:00,4858971652236,#31945,6 peanut butter cookies,11.75,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.00884,Cookies,176
15936937164940,2024-06-05T16:56:09-04:00,4858971652236,#31945,baked fruit tart,16.95,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.02238,Dessert,275
15936937132172,2024-06-05T16:56:09-04:00,4858971652236,#31945,bumbleberry crumble,25.95,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.00943,pie,114
15936951845004,2024-06-05T16:59:53-04:00,4858971652236,#31945,baked fruit tart,16.95,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.0,,275
15936951877772,2024-06-05T16:59:53-04:00,4858971652236,#31945,baked fruit tart,-16.95,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.02238,Dessert,275
15936953548940,2024-06-05T17:00:23-04:00,4858971652236,#31945,baked fruit tart,-16.95,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.0,,275
15936953516172,2024-06-05T17:00:23-04:00,4858971652236,#31945,baked fruit tart,16.95,Shopify Payments,Visa,Standard,Canada,0.0,54.65,0.0,,275
15937019117708,2024-06-05T17:23:20-04:00,4858993508492,#31946,apple pie,33.95,Shopify Payments,Visa,Standard,Canada,0.0,98.85,0.0172,pie,888
15937019084940,2024-06-05T17:23:20-04:00,4858993508492,#31946,strawberry rhubarb pie,33.95,Shopify Payments,Visa,Standard,Canada,0.0,98.85,0.0,pie,120
15937019150476,2024-06-05T17:23:20-04:00,4858993508492,#31946,blueberry pie,30.95,Shopify Payments,Visa,Standard,Canada,0.0,98.85,0.04784,pie,268
15937124008076,2024-06-05T18:20:20-04:00,4859028013196,#31947,6 cupcakes,27.0,Shopify Payments,Visa,Standard,Canada,0.0,79.0,0.02127,,971
15937124040844,2024-06-05T18:20:20-04:00,4859028013196,#31947,confetti cake,52.0,Shopify Payments,Visa,Standard,Canada,0.0,79.0,0.0147,Cakes,308
15937140588684,2024-06-05T18:30:40-04:00,4859033976972,#31948,vanilla vegan cake,36.0,Shopify Payments,Mastercard,Standard,Canada,0.0,36.0,0.02419,Cakes,149
15937291845772,2024-06-05T19:53:09-04:00,4859087519884,#31949,banana bread,12.95,Shopify Payments,Visa,Standard,Canada,0.0,85.6,0.00641,loaf,138
15937291878540,2024-06-05T19:53:09-04:00,4859087519884,#31949,strawberry rhubarb pie,33.95,Shopify Payments,Visa,Standard,Canada,0.0,85.6,0.04,pie,120
15937302986892,2024-06-05T20:00:06-04:00,4859091288204,#31950,lemon layer cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.01626,Cakes,136
15937415872652,2024-06-05T20:49:49-04:00,4859136737420,#31951,blueberry pie,7.5,Shopify Payments,Visa,Standard,Canada,0.0,17.86,0.04784,pie,268
15937415905420,2024-06-05T20:49:49-04:00,4859136737420,#31951,apple pie,9.5,Shopify Payments,Visa,Standard,Canada,0.0,17.86,0.01652,pie,888
15937416134796,2024-06-05T20:49:53-04:00,4859136835724,#31952,carrot cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.04557,Cakes,483
15938507997324,2024-06-06T07:58:20-04:00,4859556036748,#31953,strawberry rhubarb pie,23.95,Shopify Payments,Visa,Standard,Canada,0.0,62.65,0.0,pie,120
15938508030092,2024-06-06T07:58:20-04:00,4859556036748,#31953,baked fruit tart,16.95,Shopify Payments,Visa,Standard,Canada,0.0,62.65,0.02238,Dessert,275
15938846916748,2024-06-06T10:33:06-04:00,4859688648844,#31954,carrot cake,82.0,Manual,,,Canada,0.0,82.0,0.03333,Cakes,483
15938886533260,2024-06-06T10:46:58-04:00,4859702673548,#31955,baked fruit tart,25.95,Shopify Payments,Visa,Standard,Canada,0.0,25.95,0.02238,Dessert,275
15938936504460,2024-06-06T11:07:09-04:00,4859721154700,#31957,lemon cheesecake,40.0,Shopify Payments,Mastercard,Standard,Canada,0.0,40.0,0.04347,Cakes,109
15938967306380,2024-06-06T11:18:58-04:00,4859732099212,#31958,6 cupcakes,49.0,Shopify Payments,Mastercard,Standard,Canada,0.0,94.0,0.05241,Cakes,971
15938967339148,2024-06-06T11:18:58-04:00,4859732099212,#31958,vanilla buttercake,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,94.0,0.03663,Cakes,1231
15939048964236,2024-06-06T11:53:36-04:00,4859762835596,#31959,vanilla buttercake,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,45.0,0.03663,Cakes,1231
15939157852300,2024-06-06T12:32:57-04:00,4859800551564,#31961,caramel chocolate chunk cheesecake,40.0,Shopify Payments,Mastercard,Standard,Canada,0.0,80.0,0.04524,cake,258
15939201007756,2024-06-06T12:49:16-04:00,4859817296012,#31962,trifle cake,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,35.0,0.03797,Cakes,494
15939348136076,2024-06-06T13:39:11-04:00,4859866546316,#31963,vanilla buttercake,45.0,Manual,,,Canada,0.0,45.0,0.03663,Cakes,1231
15939404234892,2024-06-06T14:01:07-04:00,4859887976588,#31964,caramel chocolate chunk cheesecake,40.0,Shopify Payments,Visa,Standard,Canada,0.0,40.0,0.04524,cake,258
15939496444044,2024-06-06T14:34:14-04:00,4859920842892,#31965,trifle cake,35.0,Manual,,,Canada,0.0,35.0,0.03797,Cakes,494
15939550052492,2024-06-06T14:55:08-04:00,4859941486732,#31967,apple raisin walnut loaf,37.9,Manual,,,Canada,0.0,37.9,0.0,,68
15939702096012,2024-06-06T15:59:38-04:00,4859993555084,#31968,vanilla buttercake,28.0,Manual,,,Canada,0.0,28.0,0.03663,Cakes,1231
15939762258060,2024-06-06T16:25:16-04:00,4860013936780,#31969,chocolate buttercake,28.0,Shopify Payments,Mastercard,Standard,Canada,0.0,28.0,0.021,Cakes,595
15939786801292,2024-06-06T16:37:39-04:00,4860022751372,#31970,chocolate buttercake,28.0,PayPal Payments Standard,,,Canada,0.0,28.0,0.021,Cakes,595
15940058480780,2024-06-06T18:55:26-04:00,4860114534540,#31971,6 cupcakes,28.5,Shopify Payments,Mastercard,Standard,Canada,0.0,28.5,0.01785,,971
15940135420044,2024-06-06T19:45:28-04:00,4860142551180,#31972,guinness  ginger cake,21.95,Shopify Payments,Visa,Standard,Canada,0.0,21.95,0.0042,Dessert,439
15940169433228,2024-06-06T20:06:37-04:00,4860153888908,#31973,chocolate buttercake,28.0,Shopify Payments,Visa,Standard,Canada,0.0,28.0,0.021,Cakes,595
15941689245836,2024-06-07T09:33:44-04:00,4860797583500,#31974,vanilla buttercake,28.0,Shopify Payments,Visa,Standard,Canada,0.0,28.0,0.03663,Cakes,1231
15941778473100,2024-06-07T10:12:35-04:00,4860835037324,#31975,baked goods gift box,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,66.67,0.01724,Cookies,314
15941778473100,2024-06-07T10:12:35-04:00,4860835037324,#31975,baked goods gift box,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,66.67,0.01724,,314
15941778505868,2024-06-07T10:12:35-04:00,4860835037324,#31975,delivery charge,11.0,Shopify Payments,Mastercard,Standard,Canada,0.0,66.67,0.01538,,172
15942018760844,2024-06-07T11:39:13-04:00,4860926492812,#31977,6 cupcakes,24.5,Shopify Payments,Visa,Standard,Canada,0.0,49.0,0.05241,Cakes,971
15942018793612,2024-06-07T11:39:13-04:00,4860926492812,#31977,6 cupcakes,24.5,Shopify Payments,Visa,Standard,Canada,0.0,49.0,0.05241,Cakes,971
15942095929484,2024-06-07T12:06:27-04:00,4860954181772,#31978,chocolate peanut butter cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.02564,Cakes,179
15942718554252,2024-06-07T15:59:21-04:00,4861189062796,#31979,lemon layer cake,52.0,PayPal Payments Standard,,,Canada,0.0,201.0,0.01626,Cakes,136
15942718521484,2024-06-07T15:59:21-04:00,4861189062796,#31979,chocolate salted caramel cake,52.0,PayPal Payments Standard,,,Canada,0.0,201.0,0.03214,Cakes,318
15942718587020,2024-06-07T15:59:21-04:00,4861189062796,#31979,vanilla buttercake,45.0,PayPal Payments Standard,,,Canada,0.0,201.0,0.03663,Cakes,1231
15942718488716,2024-06-07T15:59:21-04:00,4861189062796,#31979,carrot cake,52.0,PayPal Payments Standard,,,Canada,0.0,201.0,0.04557,Cakes,483
15942802505868,2024-06-07T16:37:55-04:00,4861220782220,#31980,guinness  ginger cake,21.95,Shopify Payments,Visa,Standard,Canada,0.0,21.95,0.0042,Dessert,439
15942970507404,2024-06-07T18:08:58-04:00,4861283565708,#31981,trifle cake,52.0,Shopify Payments,Visa,Standard,Canada,0.0,69.95,0.03797,Cakes,494
15942970540172,2024-06-07T18:08:58-04:00,4861283565708,#31981,8inch lemon meringue pie,17.95,Shopify Payments,Visa,Standard,Canada,0.0,69.95,0.01034,holiday,313
15943180714124,2024-06-07T20:17:07-04:00,4861364535436,#31982,carrot cake,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,35.0,0.04557,Cakes,483
15944563327116,2024-06-08T09:33:27-04:00,4861932372108,#31983,chocolate salted caramel cake,82.0,Shopify Payments,Visa,Standard,Canada,0.0,82.0,0.0,Cakes,318
15944891105420,2024-06-08T11:53:42-04:00,4862060953740,#31984,plain cheesecake choice of topping,90.0,Shopify Payments,Visa,Standard,Canada,0.0,90.0,0.02272,Cakes,164
15945004843148,2024-06-08T12:36:01-04:00,4862106566796,#31985,basque cheesecake,90.0,Manual,,,Canada,0.0,90.0,1.0,,124
15945457303692,2024-06-08T15:20:21-04:00,4862284103820,#31986,vanilla buttercake,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,45.0,0.03663,Cakes,1231
15945608822924,2024-06-08T16:25:29-04:00,4862341513356,#31987,breakfast pastry selection,40.0,Shopify Payments,Mastercard,Standard,Canada,0.0,45.2,0.10067,Breakfast,159
15945894690956,2024-06-08T19:09:32-04:00,4862447943820,#31988,vanilla vegan cake,36.0,Shopify Payments,Mastercard,Standard,Canada,0.0,36.0,0.02419,Cakes,149
15946170040460,2024-06-08T22:23:31-04:00,4862555357324,#31989,basque cheesecake,38.0,Shopify Payments,Visa,Standard,Canada,0.0,38.0,0.05882,Cakes,124
15946176757900,2024-06-08T22:28:42-04:00,4862558175372,#31990,guinness  ginger cake,21.95,PayPal Payments Standard,,,Canada,0.0,21.95,0.0042,Dessert,439
15946205429900,2024-06-08T22:46:19-04:00,4862568824972,#31991,sourdough bread,17.9,Shopify Payments,Visa,Standard,Canada,0.0,67.9,0.00844,Bread,333
15946205462668,2024-06-08T22:46:19-04:00,4862568824972,#31991,granola,50.0,Shopify Payments,Visa,Standard,Canada,0.0,67.9,0.08571,breakfast,51
15947162976396,2024-06-09T07:29:48-04:00,4862975443084,#31992,strawberry rhubarb pie,23.95,Shopify Payments,Mastercard,Standard,Canada,0.0,55.95,0.04,pie,120
15947162910860,2024-06-09T07:29:48-04:00,4862975443084,#31992,buttertarts,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,55.95,0.02301,pastry,368
15947162943628,2024-06-09T07:29:48-04:00,4862975443084,#31992,6 ginger molasses cookies,9.5,Shopify Payments,Mastercard,Standard,Canada,0.0,55.95,0.04697,Cookies,179
15947265441932,2024-06-09T08:24:04-04:00,4863016763532,#31993,2lb mac  cheese,27.5,Shopify Payments,Mastercard,Standard,Canada,0.0,49.25,0.0,Fathers,151
15947265409164,2024-06-09T08:24:04-04:00,4863016763532,#31993,6 brownies,21.75,Shopify Payments,Mastercard,Standard,Canada,0.0,49.25,0.01098,Squares,181
15947395989644,2024-06-09T09:30:47-04:00,4863068373132,#31994,chocolate buttercake,45.0,Manual,,,Canada,0.0,48.5,0.021,Cakes,595
15947562156172,2024-06-09T10:51:24-04:00,4863132893324,#31995,vanilla buttercake,45.0,Manual,,,Canada,0.0,107.0,0.03663,Cakes,1231
15947661344908,2024-06-09T11:32:00-04:00,4863170642060,#31996,vanilla buttercake,75.0,Shopify Payments,Mastercard,Standard,Canada,0.0,115.0,0.09523,Cakes,1231
15948135530636,2024-06-09T14:44:58-04:00,4863350898828,#31997,chocolate raspberry mousse cake,52.0,Shopify Payments,Visa,Standard,Canada,0.0,52.0,0.03055,Cakes,726
15948760645772,2024-06-09T20:15:43-04:00,4863579226252,#31998,trifle cake,52.0,PayPal Payments Standard,,,Canada,0.0,52.0,0.03797,Cakes,494
15948885524620,2024-06-09T21:40:10-04:00,4863625298060,#31999,lemon cheesecake,40.0,Shopify Payments,Visa,Standard,Canada,0.0,40.0,0.04347,Cakes,109
15948950995084,2024-06-09T22:21:02-04:00,4863649251468,#32000,plain cheesecake choice of topping,40.0,Shopify Payments,Mastercard,Standard,Canada,0.0,40.0,0.02272,Cakes,164
15949940719756,2024-06-10T07:52:03-04:00,4864031195276,#32001,lemon cheesecake,40.0,Shopify Payments,Visa,Standard,Canada,0.0,40.0,0.04347,Cakes,109
15950309589132,2024-06-10T10:48:06-04:00,4864164921484,#32002,guinness  ginger cake,21.95,Shopify Payments,Mastercard,Standard,Canada,0.0,21.95,0.0042,Dessert,439
15950477623436,2024-06-10T11:53:22-04:00,4864224428172,#32003,raspberry pie,25.95,Shopify Payments,Mastercard,Standard,Canada,0.0,25.95,0.02366,pie,413
15950602600588,2024-06-10T12:37:45-04:00,4864266797196,#32004,6 flourless bagels,12.0,Shopify Payments,Visa,Standard,Canada,0.0,12.0,0.01851,,96
15950602600588,2024-06-10T12:37:45-04:00,4864266797196,#32004,6 flourless bagels,12.0,Shopify Payments,Visa,Standard,Canada,0.0,12.0,0.01851,,96
15950823391372,2024-06-10T14:07:48-04:00,4864344588428,#32005,trifle cake,52.0,Shopify Payments,Visa,Standard,Canada,0.0,52.0,0.03797,Cakes,494
15950868971660,2024-06-10T14:30:20-04:00,4864360611980,#32006,strawberry rhubarb pie,23.95,Shopify Payments,Mastercard,Standard,Canada,0.0,72.95,0.0,pie,120
15950869004428,2024-06-10T14:30:20-04:00,4864360611980,#32006,6 cupcakes,49.0,Shopify Payments,Mastercard,Standard,Canada,0.0,72.95,0.05241,Cakes,971
15951017541772,2024-06-10T15:40:10-04:00,4864414154892,#32007,chocolate salted caramel cake,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,52.0,0.03214,Cakes,318
15951559917708,2024-06-10T20:31:26-04:00,4864594542732,#32008,baileys  coffee cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.04102,Cakes,233
15951610839180,2024-06-10T21:06:46-04:00,4864613286028,#32009,trifle cake,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.0,0.03797,Cakes,494
15951610871948,2024-06-10T21:06:46-04:00,4864613286028,#32009,chocolate raspberry mousse cake,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.0,0.02836,Cakes,726
15951738601612,2024-06-10T22:31:39-04:00,4864660734092,#32010,fruit platter,33.0,Shopify Payments,Visa,Premium,Canada,0.0,186.45,0.07428,Catering,177
15951738634380,2024-06-10T22:31:39-04:00,4864660734092,#32010,breakfast pastry selection,68.0,Shopify Payments,Visa,Premium,Canada,0.0,186.45,0.10067,Breakfast,159
15951890350220,2024-06-11T00:12:32-04:00,4864715063436,#32011,apple pie,23.95,PayPal Payments Standard,,,Canada,0.0,36.95,0.0172,pie,888
15951890382988,2024-06-11T00:12:32-04:00,4864715063436,#32011,chicken noodle soup,13.0,PayPal Payments Standard,,,Canada,0.0,36.95,0.07142,Savoury,65
15952876634252,2024-06-11T08:44:54-04:00,4865117651084,#32012,chocolate buttercake,45.0,Shopify Payments,American Express,Premium,United Kingdom,0.0,45.0,0.021,Cakes,595
15952877256844,2024-06-11T08:45:17-04:00,4865117880460,#32013,confetti cake,35.0,PayPal Payments Standard,,,Canada,0.0,80.0,0.0147,Cakes,308
15952877289612,2024-06-11T08:45:17-04:00,4865117880460,#32013,chocolate buttercake,45.0,PayPal Payments Standard,,,Canada,0.0,80.0,0.021,Cakes,595
15953055154316,2024-06-11T10:05:10-04:00,4865183481996,#32014,chocolate cream pie,35.95,Shopify Payments,Visa,Premium,Canada,0.0,63.9,0.02054,pie,176
15953055187084,2024-06-11T10:05:10-04:00,4865183481996,#32014,coconut cream pie,27.95,Shopify Payments,Visa,Premium,Canada,0.0,63.9,0.02169,pie,462
15953077207180,2024-06-11T10:16:07-04:00,4865192198284,#32015,chocolate cherry cake,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,35.0,0.0,,107
15953157980300,2024-06-11T10:49:53-04:00,4865222541452,#32016,caramel chocolate chunk cheesecake,40.0,Shopify Payments,Mastercard,Standard,Canada,0.0,40.0,0.04524,cake,258
15953157980300,2024-06-11T10:49:53-04:00,4865222541452,#32016,caramel chocolate chunk cheesecake,40.0,Manual,,,Canada,0.0,22.0,0.04524,cake,258
15953237901452,2024-06-11T11:19:17-04:00,4865251082380,#32017,vanilla buttercake,52.0,Shopify Payments,Visa,Standard,Canada,0.0,87.0,0.046,Cakes,1231
15953237934220,2024-06-11T11:19:17-04:00,4865251082380,#32017,chocolate salted caramel cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,87.0,0.03214,Cakes,318
15953516396684,2024-06-11T12:57:58-04:00,4865352204428,#32018,lemon layer cake,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,35.0,0.01626,Cakes,136
15953524752524,2024-06-11T13:00:48-04:00,4865355186316,#32019,cherry pie,25.95,Shopify Payments,Visa,Standard,Canada,0.0,25.95,0.02252,pie,235
15953645109388,2024-06-11T13:45:08-04:00,4865396998284,#32020,vanilla buttercake,28.0,Shopify Payments,Visa,Standard,Canada,0.0,28.0,0.03663,Cakes,1231
15953836081292,2024-06-11T15:01:32-04:00,4865464107148,#32021,quiche,27.5,Shopify Payments,Mastercard,Standard,Canada,0.0,27.5,0.02377,savoury,865
15953960960140,2024-06-11T15:55:13-04:00,4865506050188,#32022,24 piece square tray,196.0,Shopify Payments,Visa,Premium,Canada,0.0,221.48,0.05508,Catering,452
15953960960140,2024-06-11T15:55:13-04:00,4865506050188,#32022,24 piece square tray,196.0,Shopify Payments,Visa,Premium,Canada,0.0,221.48,0.05508,,452
15954229985420,2024-06-11T18:24:10-04:00,4865597800588,#32023,plain cheesecake choice of topping,40.0,Shopify Payments,Visa,Standard,Canada,0.0,40.0,0.02272,Cakes,164
15954361778316,2024-06-11T19:49:44-04:00,4865644331148,#32024,cherry pie,19.95,Shopify Payments,Mastercard,Standard,Canada,0.0,54.45,0.0,pie,235
15954361745548,2024-06-11T19:49:44-04:00,4865644331148,#32024,buttertarts,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,54.45,0.02301,pastry,368
15954361811084,2024-06-11T19:49:44-04:00,4865644331148,#32024,6 flourless bagels,12.0,Shopify Payments,Mastercard,Standard,Canada,0.0,54.45,0.01851,,96
15954361811084,2024-06-11T19:49:44-04:00,4865644331148,#32024,6 flourless bagels,12.0,Shopify Payments,Mastercard,Standard,Canada,0.0,54.45,0.01851,,96
15954817384588,2024-06-12T00:21:02-04:00,4865812791436,#32025,6 peanut butter cookies,11.75,PayPal Payments Standard,,,Canada,0.0,45.65,0.00884,Cookies,176
15954817450124,2024-06-12T00:21:02-04:00,4865812791436,#32025,baked fruit tart,16.95,PayPal Payments Standard,,,Canada,0.0,45.65,0.02238,Dessert,275
15954817417356,2024-06-12T00:21:02-04:00,4865812791436,#32025,baked fruit tart,16.95,PayPal Payments Standard,,,Canada,0.0,45.65,0.02238,Dessert,275
15955737510028,2024-06-12T08:35:14-04:00,4866171568268,#32027,chocolate buttercake,45.0,Manual,,,Canada,0.0,45.0,0.021,Cakes,595
15955819987084,2024-06-12T09:16:15-04:00,4866198077580,#32028,coconut cream pie,20.95,Manual,,,Canada,0.0,20.95,0.02169,pie,462
15955862421644,2024-06-12T09:35:45-04:00,4866213183628,#32029,coconut cream pie,20.95,Shopify Payments,Mastercard,Standard,Canada,0.0,20.95,0.02169,pie,462
15955897122956,2024-06-12T09:50:30-04:00,4866225307788,#32030,vegan chocolate cake,55.0,Shopify Payments,Mastercard,Standard,Canada,0.0,55.0,0.02116,Cakes,222
15955933167756,2024-06-12T10:06:58-04:00,4866238546060,#32031,6 buttermilk biscuits,37.9,Shopify Payments,Visa,Standard,Canada,0.0,37.9,0.0,scones,65
15955952173196,2024-06-12T10:15:22-04:00,4866245787788,#32032,vanilla buttercake,35.0,Manual,,,Canada,0.0,35.0,0.046,Cakes,1231
15955974652044,2024-06-12T10:24:01-04:00,4866253258892,#32033,6 cupcakes,24.5,Shopify Payments,Visa,Standard,Canada,0.0,52.5,0.05241,Cakes,971
15955974619276,2024-06-12T10:24:01-04:00,4866253258892,#32033,vanilla buttercake,28.0,Shopify Payments,Visa,Standard,Canada,0.0,52.5,0.03663,Cakes,1231
15956013842572,2024-06-12T10:38:17-04:00,4866264793228,#32034,6 cupcakes,24.5,Manual,,,Canada,0.0,46.25,0.05241,Cakes,971
15956047167628,2024-06-12T10:53:15-04:00,4866276950156,#32035,baked fruit tart,51.9,Shopify Payments,Visa,Premium,Canada,0.0,146.9,0.02238,Dessert,275
15956070170764,2024-06-12T11:02:50-04:00,4866284847244,#32036,strawberry rhubarb pie,23.95,Shopify Payments,Visa,Standard,Canada,0.0,70.92,0.0,pie,120
15956070105228,2024-06-12T11:02:50-04:00,4866284847244,#32036,brownie cobbler slabs,10.5,Shopify Payments,Visa,Standard,Canada,0.0,70.92,0.0,Squares,147
15956070105228,2024-06-12T11:02:50-04:00,4866284847244,#32036,brownie cobbler slabs,10.5,Shopify Payments,Visa,Standard,Canada,0.0,70.92,0.0,,147
15956137607308,2024-06-12T11:28:45-04:00,4865506050188,#32022,24 piece square tray,-196.0,Shopify Payments,Visa,Premium,Canada,0.0,221.48,0.05508,Catering,452
15956137607308,2024-06-12T11:28:45-04:00,4865506050188,#32022,24 piece square tray,-196.0,Shopify Payments,Visa,Premium,Canada,0.0,221.48,0.05508,,452
15956137574540,2024-06-12T11:28:45-04:00,4865506050188,#32022,24 piece square tray,196.0,Shopify Payments,Visa,Premium,Canada,0.0,221.48,0.0,,452
15956182630540,2024-06-12T11:48:41-04:00,4866325381260,#32037,6 cupcakes,27.0,Shopify Payments,Visa,Standard,Canada,0.0,27.0,0.02127,,971
15956190232716,2024-06-12T11:52:34-04:00,4866328526988,#32038,chocolate buttercake,75.0,Shopify Payments,Mastercard,Standard,Canada,0.0,150.0,0.05263,Cakes,595
15956190265484,2024-06-12T11:52:34-04:00,4866328526988,#32038,vanilla buttercake,75.0,Shopify Payments,Mastercard,Standard,Canada,0.0,150.0,0.09523,Cakes,1231
15956279132300,2024-06-12T12:25:51-04:00,4866358050956,#32039,baked fruit tart,25.95,Shopify Payments,American Express,Premium,Canada,0.0,25.95,0.02238,Dessert,275
15956330741900,2024-06-12T12:45:24-04:00,4866376269964,#32040,carrot cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.04557,Cakes,483
15956361740428,2024-06-12T12:58:19-04:00,4866386919564,#32041,chocolate raspberry mousse cake,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,52.0,0.02836,Cakes,726
15956366065804,2024-06-12T13:00:25-04:00,4866388820108,#32042,coconut cream pie,27.95,Manual,,,Canada,0.0,27.95,0.02169,pie,462
